"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HPA","Fallopian tube; glandular cells[≥Low]","HPA:0210051","false","0.0021656294986936416","2.6644158415409214","5710","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Stomach 1; glandular cells[≥Medium]","HPA:0540052","false","0.0021775824631244363","2.6620253896604664","6340","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Nasopharynx; respiratory epithelial cells[≥Low]","HPA:0320101","false","0.0024216903729051926","2.6158813847002733","5739","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skin 2; melanocytes[High]","HPA:0470673","false","0.0025174082093991773","2.5990463558798815","356","26","7","11007","SRSF3,SRSF6,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM,HNRNPU"
"HPA","Placenta; syncytiotrophoblasts - cell body[High]","HPA:0381213","false","0.0027565399556399224","2.559635708104655","361","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Kidney; cells in tubules[≥Medium]","HPA:0270362","false","0.0032972818024862745","2.481843934253634","5820","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Soft tissue 1; peripheral nerve[≥Low]","HPA:0500701","false","0.003646017353465939","2.4381812686221935","2792","26","17","11007","U2AF2,RBMX,SRSF1,SRSF3,SRSF5,SRSF6,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPUL1"
"HPA","Bone marrow; hematopoietic cells[≥Low]","HPA:0040081","false","0.003824408230492793","2.4174357558343176","6492","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Bone marrow","HPA:0040000","false","0.003824408230492793","2.4174357558343176","6492","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; hofbauer cells[≥Medium]","HPA:0381202","false","0.003910441043058911","2.407774257498072","381","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Adipose tissue","HPA:0010000","false","0.004113917442768737","2.3857444278843025","3938","26","20","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF3,SRSF4,SRSF6,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Adipose tissue; adipocytes[≥Low]","HPA:0010011","false","0.004113917442768737","2.3857444278843025","3938","26","20","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF3,SRSF4,SRSF6,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Bronchus; respiratory epithelial cells[≥Low]","HPA:0060101","false","0.0041152688240160655","2.3856017898627746","5879","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Parathyroid gland","HPA:0360000","false","0.004177161584262025","2.3791187246879417","5883","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Parathyroid gland; glandular cells[≥Low]","HPA:0360051","false","0.004177161584262025","2.3791187246879417","5883","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Cerebral cortex; endothelial cells[≥Medium]","HPA:0100202","false","0.004222333010935478","2.374447517331456","2491","26","16","11007","U2AF1,SRSF1,SRSF2,SRSF3,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Lymph node","HPA:0310000","false","0.004297686449175512","2.3667652729674753","6524","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skeletal muscle","HPA:0440000","false","0.0043196532368946884","2.364551115071119","5892","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skeletal muscle; myocytes[≥Low]","HPA:0440341","false","0.0043196532368946884","2.364551115071119","5892","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Spleen; cells in red pulp[≥Low]","HPA:0530711","false","0.004328168402992795","2.363695849780491","5338","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Salivary gland; glandular cells[≥Medium]","HPA:0420052","false","0.0049094751225956055","2.3089649362976497","4869","26","22","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; trophoblastic cells[High]","HPA:0380523","false","0.0055028334463970326","2.2594136317291578","1933","26","14","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF6,SRSF8,SRSF11,HNRNPC,HNRNPF,HNRNPL,HNRNPU,HNRNPUL1"
"HPA","Gallbladder; glandular cells[≥Medium]","HPA:0220052","false","0.005696044511395832","2.244426625589939","6602","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; endothelial cells[≥Low]","HPA:0380201","false","0.0057978315181935105","2.236734409157289","405","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Skin 1; Langerhans[High]","HPA:0460643","false","0.0059464489945549835","2.2257423019094635","566","26","8","11007","U2AF1,RBMX,SRSF1,SRSF2,SRSF8,SRSF11,HNRNPF,HNRNPUL1"
"HPA","Cervix; glandular cells[≥Medium]","HPA:0630052","false","0.006235336416772709","2.205140109947019","4036","26","20","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF3,SRSF4,SRSF6,SRSF7,SRSF9,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Tonsil; squamous epithelial cells[≥Low]","HPA:0600221","false","0.006455590422152571","2.190064031421315","6637","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Adrenal gland; glandular cells[≥Medium]","HPA:0020052","false","0.006524188947712104","2.185473469802138","6004","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Prostate","HPA:0390000","false","0.007131668672289799","2.1468088417640336","6665","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Prostate; glandular cells[≥Low]","HPA:0390051","false","0.007131668672289799","2.1468088417640336","6665","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Esophagus; squamous epithelial cells[≥Low]","HPA:0190221","false","0.007207975927954415","2.1421866724138465","6668","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Esophagus","HPA:0190000","false","0.007207975927954415","2.1421866724138465","6668","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Lymph node; non-germinal center cells[≥Low]","HPA:0310441","false","0.007990190023735818","2.097442892115475","6060","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Cerebral cortex; neuronal cells[≥Low]","HPA:0100131","false","0.008015019524969304","2.0960954153465052","6698","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Appendix; glandular cells[≥Low]","HPA:0030051","false","0.009290441814288283","2.0319636322986177","6740","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; hofbauer cells[≥Low]","HPA:0381201","false","0.009295461409853805","2.0317290477662215","436","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Tonsil; non-germinal center cells[≥Low]","HPA:0600441","false","0.009903357826109753","2.0042175288266857","6120","26","24","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Liver; hepatocytes[≥Medium]","HPA:0290402","false","0.010235586307530086","1.9898872753432337","3749","26","19","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Thyroid gland; glandular cells[≥Medium]","HPA:0590052","false","0.011141043913698653","1.953074113945226","5592","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Breast; glandular cells[≥Low]","HPA:0050051","false","0.011411801620183543","1.9426457866126177","6799","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; cytotrophoblasts[≥Medium]","HPA:0381192","false","0.011855139298716923","1.9260933386652384","453","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Seminal vesicle; glandular cells[≥Low]","HPA:0430051","false","0.01210386447488824","1.9170759476862664","6816","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Seminal vesicle","HPA:0430000","false","0.01210386447488824","1.9170759476862664","6816","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Pancreas; pancreatic endocrine cells[≥Low]","HPA:0351181","false","0.012148024353903197","1.9154943460956255","5616","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Hippocampus","HPA:0250000","false","0.01227240765815779","1.9110702269977728","6820","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Breast; myoepithelial cells[≥Low]","HPA:0050091","false","0.013770305368881564","1.861056428766336","5651","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skin 2; fibrohistiocytic cells[High]","HPA:0471443","false","0.014181860745678633","1.8482667833586237","466","26","7","11007","SRSF3,SRSF6,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM,HNRNPU"
"HPA","Endometrium 1; glandular cells[≥Medium]","HPA:0160052","false","0.014194042748483978","1.8478938911317377","5149","26","22","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Colon; endothelial cells[≥Low]","HPA:0130201","false","0.014525869499598337","1.837857861858426","5666","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Soft tissue 2","HPA:0510000","false","0.016839181638552254","1.7736790184478324","5196","26","22","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF6,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Cervix","HPA:0630000","false","0.017055087920791398","1.7681460374165883","6916","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; syncytiotrophoblasts - cell body[≥Medium]","HPA:0381212","false","0.017548248027145753","1.755766235900354","482","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Pancreas; exocrine glandular cells[≥Low]","HPA:0350471","false","0.017946399343810076","1.746022672543833","6931","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Caudate","HPA:0080000","false","0.019268872304278293","1.715143701346628","6952","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Spleen; cells in white pulp[≥Low]","HPA:0530721","false","0.0210060245238108","1.6776561318271646","4341","26","20","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF3,SRSF4,SRSF6,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Colon; glandular cells[≥Low]","HPA:0130051","false","0.021319663208433835","1.6712196602399323","6982","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Kidney; cells in tubules[≥Low]","HPA:0270361","false","0.02318542237542881","1.6347849880301062","7007","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Skin 2","HPA:0470000","false","0.024459813358241177","1.611546861191606","7023","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Rectum; glandular cells[≥Low]","HPA:0400051","false","0.026673651204744537","1.5739175321339223","7049","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Placenta; cytotrophoblasts[≥Low]","HPA:0381191","false","0.02690085664490507","1.5702338898774617","516","26","7","11007","HNRNPA1,HNRNPA2B1,HNRNPD,HNRNPH1,HNRNPH2,HNRNPK,HNRNPM"
"HPA","Small intestine; glandular cells[≥Low]","HPA:0480051","false","0.02822265423626124","1.5494021448709803","7066","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Testis; Leydig cells[≥Medium]","HPA:0570732","false","0.030514954862721273","1.5154872681090128","5364","26","22","11007","U2AF1,U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Duodenum; glandular cells[≥Low]","HPA:0150051","false","0.0309616810141107","1.5091754680365177","7094","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Lung; macrophages[≥Medium]","HPA:0300412","false","0.03097712139977228","1.5089589422346341","4891","26","21","11007","U2AF1,U2AF2,RBMX,SRSF2,SRSF3,SRSF4,SRSF6,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Spleen","HPA:0530000","false","0.03222473313841497","1.4918106704677694","5896","26","23","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF8,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Thyroid gland; glandular cells[≥Low]","HPA:0590051","false","0.03285378072561786","1.4834146457756072","7112","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Thyroid gland","HPA:0590000","false","0.03285378072561786","1.4834146457756072","7112","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
"HPA","Breast","HPA:0050000","false","0.039725397184460415","1.4009317519139843","7170","26","25","11007","U2AF1,U2AF2,RBMX,SRSF1,SRSF2,SRSF3,SRSF4,SRSF5,SRSF6,SRSF7,SRSF8,SRSF9,SRSF11,HNRNPA1,HNRNPA2B1,HNRNPC,HNRNPD,HNRNPH1,HNRNPH2,HNRNPF,HNRNPK,HNRNPL,HNRNPM,HNRNPU,HNRNPUL1"
